catalog_id,merchant,price,currency,in_stock,timestamp
prod_97c91950a30e43878d451b62f7079993,Macy's,59.7,USD,TRUE,4/15/2025 10:59
prod_10fb5385efd446b5b659e77df7a63a4b,Pendleton,74.62,USD,TRUE,4/15/2025 10:59
prod_10fb5385efd446b5b659e77df7a63a4b,Pendleton,74.62,USD,TRUE,4/14/2025 15:41
prod_f7edd4645e364a83a999424a8a6b5687,Backcountry.com,74.62,USD,TRUE,4/15/2025 10:59
prod_f7edd4645e364a83a999424a8a6b5687,Steep & Cheap,74.62,USD,FALSE,4/14/2025 15:41
prod_f0ca44a28fe54ffb8c3ed12c900f9468,Amazon.com,69.75,USD,TRUE,4/15/2025 10:59
prod_ebfdfccb708a4e519747e88a5b5b5702,Boot Barn,110.97,USD,TRUE,4/15/2025 10:59
prod_042e864be5994764b637b96e53bcd196,Kleinschmidt's Western Store,89.95,USD,TRUE,4/15/2025 10:59
prod_042e864be5994764b637b96e53bcd196,Kleinschmidt's Western Store,89.95,USD,TRUE,4/14/2025 15:41
prod_bd81355a4efa4a8da301afbb91fec3f0,Pendleton,96.75,USD,TRUE,4/15/2025 10:59
prod_f5fc3f3e689f425ab65c565e4962e671,Club Monaco,98,USD,FALSE,4/15/2025 10:59
prod_665f94a478dc4e5086c839d9d900674a,Club Monaco,148,USD,FALSE,4/15/2025 10:59
prod_e305e6ca69204e06a23451bb3577ff21,Lyst,128,USD,TRUE,4/15/2025 10:59
prod_e305e6ca69204e06a23451bb3577ff21,Lyst,128,USD,TRUE,4/14/2025 15:41
prod_67ac5d85354b442181c7223c788e52d6,Club Monaco,148,USD,FALSE,4/15/2025 10:59
prod_1e16998e2e254850a3b10c2abd4d5bf0,Club Monaco,89,USD,FALSE,4/15/2025 10:59
prod_8e78b16d575d4dbb9dd13c004cdd4838,Poshmark,55,USD,FALSE,4/14/2025 15:41
prod_d2ef664cd8334917b18a3ac1d646e1c7,Club Monaco,198,USD,FALSE,4/15/2025 10:59
prod_e019d83e06c14e5883292f41222616be,MR PORTER,45,USD,TRUE,4/15/2025 10:59
prod_e019d83e06c14e5883292f41222616be,MR PORTER,45,USD,TRUE,4/14/2025 15:41
prod_9493bd270c394bdc8effefa0f82f23ef,Amazon.com,99.23,USD,TRUE,4/15/2025 10:59
prod_9493bd270c394bdc8effefa0f82f23ef,Amazon.com,97.08,USD,TRUE,4/14/2025 15:41
prod_f6de360888db47d1843f56bd499e1105,Jaxxon,228,USD,TRUE,4/15/2025 10:59
prod_89ec1e3b2d9d4cedb522a87bb2de6e96,Jaxxon,248,USD,TRUE,4/15/2025 10:59
prod_cc33af6e37db4dcda5eba1dd3ba3a8d2,Jaxxon,298,USD,TRUE,4/15/2025 10:59
prod_cc33af6e37db4dcda5eba1dd3ba3a8d2,Jaxxon,298,USD,TRUE,4/14/2025 15:41
prod_3468495eb7934497a8febe88ad440315,Jaxxon,149,USD,TRUE,4/15/2025 10:59
prod_3468495eb7934497a8febe88ad440315,Jaxxon,179,USD,TRUE,4/14/2025 15:41
prod_cfe2c7b569504fb4aaebe053c59b54d5,Jaxxon,299,USD,TRUE,4/15/2025 10:59
prod_cfe2c7b569504fb4aaebe053c59b54d5,Jaxxon,299,USD,TRUE,4/14/2025 15:41
prod_2c02020818954c5d8af17dbe038052a8,Jaxxon,399,USD,TRUE,4/15/2025 10:59
prod_2c02020818954c5d8af17dbe038052a8,Jaxxon,399,USD,TRUE,4/14/2025 15:41
prod_d4900ce224e342a48ad0a3ccaf1a70ce,Jaxxon,1599,USD,TRUE,4/15/2025 10:59
prod_434e9f6196544182a32ace6a0d6d17fb,Jaxxon,124,USD,TRUE,4/15/2025 10:59
prod_434e9f6196544182a32ace6a0d6d17fb,Jaxxon,124,USD,TRUE,4/14/2025 15:41
prod_d487151966af404faadea29c1e72561c,Jaxxon,399,USD,TRUE,4/15/2025 10:59
prod_d487151966af404faadea29c1e72561c,Jaxxon,399,USD,TRUE,4/14/2025 15:41
prod_b9ee14dcce47448faca99671d71568b8,Jaxxon,199,USD,TRUE,4/15/2025 10:59
prod_28ba6511eb2c43a284ab2b46f9ecf9cd,Jaxxon,498,USD,TRUE,4/15/2025 10:59
prod_8b4899cf92ad4d1cb956836e1c8f3e74,Jaxxon,498,USD,TRUE,4/15/2025 10:59
prod_8b4899cf92ad4d1cb956836e1c8f3e74,Jaxxon,498,USD,TRUE,4/14/2025 15:41
prod_e11185dbff1944eb8ed5046ea9698e91,Jaxxon,348,USD,TRUE,4/15/2025 10:59
prod_6dd999d072ac42ba9149de70d5a21a5b,Jaxxon,318,USD,TRUE,4/15/2025 10:59
prod_6dd999d072ac42ba9149de70d5a21a5b,Jaxxon,318,USD,TRUE,4/14/2025 15:41
prod_5b935f28f27146448a0654904a3627b7,Jaxxon,249,USD,TRUE,4/15/2025 10:59
prod_5b935f28f27146448a0654904a3627b7,Jaxxon,199,USD,TRUE,4/14/2025 15:41
prod_1e1a58edceb245d28aff04c4784133ec,Jaxxon,208,USD,TRUE,4/15/2025 10:59
prod_1e1a58edceb245d28aff04c4784133ec,Jaxxon,208,USD,TRUE,4/14/2025 15:41
prod_6d8f8dab8aa94803ba479108448bef51,Jaxxon,398,USD,TRUE,4/15/2025 10:59
prod_813f8ae7236e4154b456582898188abf,Carhartt Work in Progress,178,USD,TRUE,4/15/2025 10:59
prod_813f8ae7236e4154b456582898188abf,Carhartt Work in Progress,178,USD,TRUE,4/14/2025 15:41
prod_0223574249f84905b372e3cded07ad16,Carhartt Work in Progress,258,USD,TRUE,4/15/2025 10:59
prod_0223574249f84905b372e3cded07ad16,Carhartt Work in Progress,258,USD,TRUE,4/14/2025 15:41
prod_f389bdd653ef42d79de38a42bdae276b,USA Outdoor Furniture,4879.2,USD,TRUE,4/14/2025 15:41
prod_f389bdd653ef42d79de38a42bdae276b,USA Outdoor Furniture,4879.2,USD,TRUE,4/14/2025 15:41
prod_49a1a4ccb7374ea9acd30b6f5c6d14c3,calwesthome.com,3937.5,USD,TRUE,4/15/2025 10:59
prod_49a1a4ccb7374ea9acd30b6f5c6d14c3,calwesthome.com,3937.5,USD,TRUE,4/14/2025 15:41
prod_c31e7054322a4d298f433d97db379997,Houzz,6276,USD,TRUE,4/14/2025 15:41
prod_00859f00c7924b8595abdff1c9d92874,Today's Patio,5549,USD,TRUE,4/14/2025 15:41
prod_476d774c85b24355abdeb36ed880c136,Patio Productions,2912,USD,FALSE,4/14/2025 15:41
prod_476d774c85b24355abdeb36ed880c136,Patio Productions,2912,USD,FALSE,4/14/2025 15:41
prod_8a20840aecd8450aace771867d949f12,Today's Patio,4479,USD,TRUE,4/14/2025 15:41
prod_6f953893992b47c3ac9bd0a2c4231521,Perigold,4596,USD,TRUE,4/14/2025 15:41
prod_6f953893992b47c3ac9bd0a2c4231521,Perigold,4596,USD,TRUE,4/14/2025 15:41
prod_6b00f3c0c0714c078ec19b304de98371,Amazon.com - Seller,45,USD,TRUE,4/14/2025 15:41
prod_1a28d28c32af4d22bcdd9da87c2a7e09,Amazon.com - Seller,38.49,USD,FALSE,4/14/2025 15:41
prod_1a229a7747604e59a8a624a46c6adce0,Carhartt,32.99,USD,TRUE,4/14/2025 15:41
prod_37fc626af08a406893feb40a8e9d21b8,Carhartt,39.99,USD,TRUE,4/15/2025 10:59
prod_3ff9718237f343d49ab9d3377b995002,Carhartt Reworked,45,USD,TRUE,4/15/2025 10:59
prod_c3f18cd3debf4e18a3b87dcb4ba5bbc5,Dungarees,47.99,USD,TRUE,4/14/2025 15:41
prod_4a1c545d7ce545deb36431773f1dbb4e,Oasis Outback,54.99,USD,FALSE,4/15/2025 10:59
prod_4a1c545d7ce545deb36431773f1dbb4e,Oasis Outback,54.99,USD,FALSE,4/14/2025 15:41
prod_d030e796ce954c70b0e8d5e39c796f2d,Rural King,55.88,USD,FALSE,4/14/2025 15:41
prod_6b3b4a0d4edf4de5be712d5f796d7485,Dickies.com,34.99,USD,FALSE,4/14/2025 15:41
prod_cdceb52cf4d041d9b9ef994b01a04f35,Sheplers.com,39.99,USD,TRUE,4/15/2025 10:59
prod_657b2282da1645d59e9c03421f552dad,Walmart,19.99,USD,FALSE,4/14/2025 15:41
prod_de62618779494f9f805c9fe1f6d13d7b,Dockers,34.97,USD,TRUE,4/14/2025 15:41
prod_5ac08ce23ba64cdd9bb62ebd7ce15ced,Dockers,60,USD,TRUE,4/14/2025 15:41
prod_44424f75d8d943f9b87c58876b5cae39,Unclaimed Baggage,3.77,USD,TRUE,4/15/2025 10:59
prod_3bfd9b51dfcc45a585aa5fa521d128a1,Amazon.com,30.31,USD,FALSE,4/15/2025 10:59
prod_3bfd9b51dfcc45a585aa5fa521d128a1,Dockers,62,USD,TRUE,4/14/2025 15:41
prod_291678303ed0470489940eee79a66771,Taylor Stitch,60,USD,TRUE,4/14/2025 15:41
prod_2e5a8987d9274287a6ce82d3e228b3fa,Taylor Stitch,50,USD,TRUE,4/15/2025 10:59
prod_2e5a8987d9274287a6ce82d3e228b3fa,Taylor Stitch,50,USD,TRUE,4/14/2025 15:41
prod_d5ab1cf24dc546fa81fd259c9a14eae1,Taylor Stitch,98,USD,TRUE,4/15/2025 10:59
prod_b8c114d742e94f06b210a973c5e5eb24,Taylor Stitch,168,USD,TRUE,4/14/2025 15:41
prod_166729028e3a408db2b429f4ac015736,eBay - the.deal.ninja,24.99,USD,TRUE,4/14/2025 15:41
prod_7e0db672c8314ca388d8a39af85c7c9e,Taylor Stitch,50,USD,TRUE,4/14/2025 15:41
prod_981b78fcb75349509ccd92457655fd87,Above Snakes,45,USD,FALSE,4/14/2025 15:41
prod_fe42ed4ed18e49ccb7dec26bac5072f7,Taylor Stitch,132,USD,TRUE,4/14/2025 15:41
prod_8c9bc20526ac4bbc92c9db184243753c,eBay - the.deal.ninja,24.99,USD,TRUE,4/14/2025 15:41
prod_dcf1191e17aa488294bf40e23ee3157e,Taylor Stitch,168,USD,TRUE,4/15/2025 10:59
prod_dcf1191e17aa488294bf40e23ee3157e,Taylor Stitch,168,USD,TRUE,4/14/2025 15:41
prod_104b9d48aa2947fc98d047b6f51de6ff,Taylor Stitch,168,USD,TRUE,4/15/2025 10:59
prod_da6bb8e9a50e40f39c008ef6a66eaa59,Taylor Stitch,45,USD,TRUE,4/15/2025 10:59
prod_039a0344df1a4e6181bb736f70494d3a,Taylor Stitch,108,USD,TRUE,4/14/2025 15:41
prod_46bea04d8d47498e9724e52467b35470,J.Crew,56.5,USD,FALSE,4/15/2025 10:59
prod_46bea04d8d47498e9724e52467b35470,J.Crew,56.5,USD,FALSE,4/14/2025 15:41
prod_c8bf5dbdbbef4fd998eae8e036e6eebd,J.Crew Factory,58.5,USD,FALSE,4/14/2025 15:41
prod_99e7d479bd6a4ce8845d6dac109ed78f,J.Crew,56.5,USD,FALSE,4/15/2025 10:59
prod_99e7d479bd6a4ce8845d6dac109ed78f,J.Crew,56.5,USD,FALSE,4/14/2025 15:41
prod_d904ce90ea654884b8d82191be104cc6,J.Crew,118,USD,FALSE,4/15/2025 10:59
prod_287744e099bf46379da948e75aa00468,J.Crew,52.5,USD,FALSE,4/15/2025 10:59
prod_d042754d86104eb1800dc140cab60deb,J.Crew,114.99,USD,FALSE,4/15/2025 10:59
prod_a3b116dc1be34c37928de83610253bab,J.Crew,46.5,USD,FALSE,4/15/2025 10:59
prod_6e95c205ebee4963b5b9419c45a64505,J.Crew Factory,44.5,USD,FALSE,4/15/2025 10:59
prod_c3d2d7f1c3cd488293dc6ca164724f3d,J.Crew,52.5,USD,FALSE,4/15/2025 10:59
prod_c3d2d7f1c3cd488293dc6ca164724f3d,J.Crew,52.5,USD,FALSE,4/14/2025 15:41
prod_ef017ba31cbf45fa8e7347468f38393e,J.Crew,52.5,USD,FALSE,4/15/2025 10:59
prod_f9fb8e337d054a6887ead0847846027d,J.Crew,56.5,USD,FALSE,4/15/2025 10:59
prod_f9fb8e337d054a6887ead0847846027d,J.Crew,56.5,USD,FALSE,4/14/2025 15:41
prod_3b6a3822fa1c4bf6bd6e16fe906e27f6,Step2,69.99,USD,TRUE,4/15/2025 10:59
prod_8d5d17b370f64c15952e9a95c39225f5,Step2,299.99,USD,TRUE,4/15/2025 10:59
prod_8d5d17b370f64c15952e9a95c39225f5,Step2,299.99,USD,TRUE,4/14/2025 15:41
prod_81944bc7e24c4aa98ccbe8c4c1bff5dc,Step2,499.99,USD,TRUE,4/15/2025 10:59
prod_81944bc7e24c4aa98ccbe8c4c1bff5dc,Step2,499.99,USD,TRUE,4/14/2025 15:41
prod_fe07da11ad0241ebb468ad075f425c8e,Step2,449.99,USD,TRUE,4/15/2025 10:59
prod_fe07da11ad0241ebb468ad075f425c8e,Step2,449.99,USD,TRUE,4/14/2025 15:41
prod_73fcdae4a33e47cc984d57440fd44669,Uniqlo,39.9,USD,TRUE,4/15/2025 10:59
prod_056ef2dc1ef047f89efb12834eb7a6a2,Poshmark,40,USD,FALSE,4/15/2025 10:59
prod_3789b8d7e106402381b999bae71fa7a9,Uniqlo,49.9,USD,TRUE,4/14/2025 15:41
prod_92c9dd50299843649e5bd0efe7b97556,Uniqlo,49.9,USD,TRUE,4/14/2025 15:41
prod_3b82774013354f21ba1ffcf6cb80de94,eBay - melenart11,26.98,USD,FALSE,4/15/2025 10:59
prod_f7ba0bcab69245e099a4d55a09b0b6b7,Uniqlo,49.9,USD,TRUE,4/14/2025 15:41
prod_c6781346e53e493c8f72d980bbaec05e,eBay - pnw_goods,22.45,USD,FALSE,4/15/2025 10:59
prod_c6781346e53e493c8f72d980bbaec05e,eBay - pnw_goods,22.45,USD,FALSE,4/14/2025 15:41
prod_063132d6662949e4ba09059d0ad035cc,Outerknown,168,USD,TRUE,4/15/2025 10:59
prod_2e668dfeef8a45929a5fa646ad836396,Outerknown,58,USD,TRUE,4/14/2025 15:41
prod_c268e22407c5470786e7cb19c39eeed8,Hawaiian South Shore,58,USD,TRUE,4/15/2025 10:59
prod_c268e22407c5470786e7cb19c39eeed8,Hawaiian South Shore,58,USD,TRUE,4/14/2025 15:41
prod_ea89d342a2cf4e268c2a80571008007b,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_d768237304694d60a5e70cf0c196dbbd,Outerknown,28,USD,TRUE,4/15/2025 10:59
prod_d768237304694d60a5e70cf0c196dbbd,Outerknown,28,USD,TRUE,4/14/2025 15:41
prod_1fff8b84fd9744349b9564f87e11a5be,Outerknown,48,USD,TRUE,4/15/2025 10:59
prod_1fff8b84fd9744349b9564f87e11a5be,Outerknown,48,USD,TRUE,4/14/2025 15:41
prod_a96cbf92b7464a71852b88e44525e611,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_a96cbf92b7464a71852b88e44525e611,Outerknown,58,USD,TRUE,4/14/2025 15:41
prod_7f14dd34bb2346b5bcb363a0917add17,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_c1da13d4fdcb4f55b9911e589b6ff337,Outerknown,48,USD,TRUE,4/15/2025 10:59
prod_c1da13d4fdcb4f55b9911e589b6ff337,Outerknown,48,USD,TRUE,4/14/2025 15:41
prod_c546714c78eb4ec39a0efafbf4f1fb83,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_5b385222f1894400ad813cc1f02dcc82,Todd Snyder,94,USD,FALSE,4/15/2025 10:59
prod_5b385222f1894400ad813cc1f02dcc82,Todd Snyder,94,USD,FALSE,4/14/2025 15:41
prod_62f30c85f0024c9faf738226627932c2,Todd Snyder,198,USD,FALSE,4/15/2025 10:59
prod_62f30c85f0024c9faf738226627932c2,Todd Snyder,198,USD,FALSE,4/14/2025 15:41
prod_b8a3094093a5467cb095832ec1f18f24,Todd Snyder,228,USD,FALSE,4/15/2025 10:59
prod_860a599649af475b8438284313cf68ca,Todd Snyder,198,USD,FALSE,4/14/2025 15:41
prod_fb38587798434f44a2ea76026ef60d36,Todd Snyder,198,USD,FALSE,4/15/2025 10:59
prod_fb38587798434f44a2ea76026ef60d36,Todd Snyder,198,USD,FALSE,4/14/2025 15:41
prod_5372b4d8e0854a38a897474578231167,Todd Snyder,164,USD,FALSE,4/15/2025 10:59
prod_2b93edc48815471d88dec6d08751bf1d,Todd Snyder,198,USD,FALSE,4/15/2025 10:59
prod_cd4b375a5d814f61ab48e72f3f01ef69,Todd Snyder,44,USD,FALSE,4/14/2025 15:41
prod_7d5e64b696c24a169ce449a4e1a52f1d,Todd Snyder,159,USD,FALSE,4/14/2025 15:41
prod_332921e7c1db42c4b76ae0fd15e72131,Taylor Stitch,89.6,USD,TRUE,4/15/2025 10:59
prod_32f9d1f376ff4ebf929e559fa1bcb12f,Huckberry,132,USD,TRUE,4/15/2025 10:59
prod_32aa5b2f2ed04f1e8dd5f96c7a08f1e3,eBay - the.deal.ninja,79.99,USD,TRUE,4/15/2025 10:59
prod_719731f43069467485c624b645f87013,Porterhouse Clothing & Supply,143,USD,FALSE,4/15/2025 10:59
prod_3ad494455beb446ba9c9cd26af403c35,Taylor Stitch,138,USD,TRUE,4/15/2025 10:59
prod_4a57085b75f44009b76cd1084d0f4bd5,eBay - the.deal.ninja,69.99,USD,TRUE,4/15/2025 10:59
prod_1421d43adf094e8abbd5b85e1b8fdf35,Taylor Stitch,125,USD,TRUE,4/15/2025 10:59
prod_84ea9bf9ae8f4f2c8e3b30667bc61fbe,J.Crew,69.5,USD,FALSE,4/15/2025 10:59
prod_84ea9bf9ae8f4f2c8e3b30667bc61fbe,J.Crew,69.5,USD,FALSE,4/14/2025 15:41
prod_55afbcb4b5524e85b6c3d6e5f575ccf7,J.Crew,89.5,USD,FALSE,4/15/2025 10:59
prod_d237940919cf450d8f76d82a5aa379af,J.Crew Factory,58.5,USD,FALSE,4/15/2025 10:59
prod_875d803418f442978eea4adf7d76c3d9,J.Crew,98,USD,FALSE,4/15/2025 10:59
prod_875d803418f442978eea4adf7d76c3d9,J.Crew,69.5,USD,FALSE,4/14/2025 15:41
prod_8c4b5f6bfc9543578d4602eea2f0f6bc,eBay - charshealthybeauty,78,USD,FALSE,4/15/2025 10:59
prod_5951cfed10ed43dc8cc0e63aed05aaae,Howl Mercantile & Coffee,99.99,USD,FALSE,4/15/2025 10:59
prod_5951cfed10ed43dc8cc0e63aed05aaae,Howl Mercantile & Coffee,99.99,USD,FALSE,4/14/2025 15:41
prod_e03e2dbf2089408b9f9dbbed9e616046,Outerknown,168,USD,TRUE,4/15/2025 10:59
prod_e03e2dbf2089408b9f9dbbed9e616046,Outerknown,168,USD,TRUE,4/14/2025 15:41
prod_939cf57c5bff46099b1e9d35e863a308,Huckberry,100,USD,TRUE,4/14/2025 15:41
prod_dcc32c284fd04d05b6677d5e32bc2de4,Outerknown,168,USD,TRUE,4/15/2025 10:59
prod_dcc32c284fd04d05b6677d5e32bc2de4,Outerknown,168,USD,TRUE,4/14/2025 15:41
prod_173856693a374b1aaf6642e81ed1dec1,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_fd600028f88b475b95a6e943fcabfdd3,Outerknown,168,USD,TRUE,4/14/2025 15:41
prod_83303a121a654953b29b5e029c673109,Outerknown,168,USD,TRUE,4/15/2025 10:59
prod_e61a5713c9fb4b6882d57330e8b6171c,Outerknown,58,USD,TRUE,4/15/2025 10:59
prod_ef25daffea734018a2e9b43550fe16eb,Outerknown,168,USD,TRUE,4/15/2025 10:59
prod_54e83ad9c3f04ae8a82ed8124b740ee7,CRAFTD London,134.99,USD,TRUE,4/15/2025 10:59
prod_36bdafa83f784061864180af5687331c,CRAFTD London,69.99,USD,TRUE,4/15/2025 10:59
prod_36bdafa83f784061864180af5687331c,CRAFTD London,69.99,USD,TRUE,4/14/2025 15:41
prod_c347ac2e291c45169741710badf21121,CRAFTD London,109.99,USD,TRUE,4/15/2025 10:59
prod_3a5c9c785f0243edb0c24ea1baf966dc,CRAFTD London,49.99,USD,TRUE,4/15/2025 10:59
prod_3a5c9c785f0243edb0c24ea1baf966dc,CRAFTD London,49.99,USD,TRUE,4/14/2025 15:41
prod_0cb353c584ca41728d907de6ea635104,CRAFTD London,109.99,USD,TRUE,4/15/2025 10:59
prod_9aa97ce0e75e4b88870fb57af0ae52cf,eBay,58,USD,FALSE,4/15/2025 10:59
prod_9aa97ce0e75e4b88870fb57af0ae52cf,eBay,58,USD,FALSE,4/14/2025 15:41
prod_f1b59f0eaacc4f208078641613eb2341,Home Depot,599,USD,TRUE,4/15/2025 10:59
prod_f1b59f0eaacc4f208078641613eb2341,Home Depot,599,USD,TRUE,4/14/2025 15:41
prod_ad019a91e0fa4f9bace0e8d8b61d350b,Home Depot,179,USD,TRUE,4/15/2025 10:59
prod_ad019a91e0fa4f9bace0e8d8b61d350b,Home Depot,179,USD,TRUE,4/14/2025 15:41
prod_f135a8cd155e46d1868fc7ace8af9849,eBay - navonk69,215.66,USD,TRUE,4/15/2025 10:59
prod_f94e751473974397a4c381783a58e31f,eBay,195,USD,TRUE,4/15/2025 10:59
prod_3e67cfebfe7341658d8e604e3de47cc6,Everlane,80,USD,FALSE,4/15/2025 10:59
prod_2fbbb32f35664eeab5bf92b193bdacc4,Editorialist,98,USD,FALSE,4/15/2025 10:59
prod_10f26f709ac540e38c5ba881f51d0793,Everlane,118,USD,FALSE,4/15/2025 10:59
prod_4699afc220504b60acc5e6730911e719,Everlane,98,USD,FALSE,4/15/2025 10:59
prod_4699afc220504b60acc5e6730911e719,Everlane,98,USD,FALSE,4/14/2025 15:41
prod_d32a4c0c6882400bb907e823a746c6db,Everlane,39,USD,FALSE,4/15/2025 10:59
prod_d32a4c0c6882400bb907e823a746c6db,Everlane,39,USD,FALSE,4/14/2025 15:41
prod_ef12561c19044de3b1099b455bb66c2a,eBay,32,USD,FALSE,4/15/2025 10:59
prod_ef12561c19044de3b1099b455bb66c2a,eBay,32,USD,FALSE,4/14/2025 15:41
prod_01c207e2f156436599a2e93e507caf4d,Everlane,75,USD,FALSE,4/15/2025 10:59
prod_72d6b59abf33453f927aedfa4198dab5,Everlane,44,USD,FALSE,4/15/2025 10:59
prod_84120078754b4ca9bb085745655e0d1e,Everlane,98,USD,FALSE,4/15/2025 10:59
prod_84120078754b4ca9bb085745655e0d1e,Everlane,98,USD,FALSE,4/14/2025 15:41
prod_35a20ccd33ca47c785a86df8388f81bd,Everlane,47,USD,FALSE,4/15/2025 10:59
prod_35a20ccd33ca47c785a86df8388f81bd,Everlane,47,USD,FALSE,4/14/2025 15:41
prod_a9c544cc061a4bb3bc0c85c2c2c57cc6,Everlane,108,USD,FALSE,4/15/2025 10:59
prod_3fecd89c7a3443e393033e78118a3a69,Poshmark,30,USD,FALSE,4/15/2025 10:59
prod_0f988185803944cabd9e4dc252b339bd,Everlane,23,USD,FALSE,4/15/2025 10:59
prod_0f988185803944cabd9e4dc252b339bd,Everlane,23,USD,FALSE,4/14/2025 15:41
prod_0be0bc001e7c4192b1731678d3a43075,Filson,195,USD,TRUE,4/15/2025 10:59
prod_34cd49daf5a944f9a9458f4083c818e8,Filson,177,USD,TRUE,4/15/2025 10:59
prod_6a19cfec50d24a3a8d9ed143505ea0e8,Filson,495,USD,TRUE,4/15/2025 10:59
prod_6a19cfec50d24a3a8d9ed143505ea0e8,Filson,495,USD,TRUE,4/14/2025 15:41
prod_cb9e871322224f1b856de903471ae4aa,Filson,275,USD,TRUE,4/15/2025 10:59
prod_cb9e871322224f1b856de903471ae4aa,Filson,275,USD,TRUE,4/14/2025 15:41
prod_9ada808bf95a402ca091ea578cdb12e9,Barn Owl Vintage Goods,300,USD,TRUE,4/15/2025 10:59
prod_b38389b339174fb5a60b950147c802f5,Filson,347.5,USD,TRUE,4/15/2025 10:59
prod_c1279dae66bc402589f69763f757e6fe,Filson,731.25,USD,TRUE,4/15/2025 10:59
prod_30b1cb1f79c74dbcae568d49f66878db,Filson,117,USD,TRUE,4/15/2025 10:59
prod_c36dcacd0c564e13bb8f7b589e290e62,Filson,510,USD,TRUE,4/15/2025 10:59
prod_ad280c4f8bee413f901d6b2b07e50046,Filson,768.75,USD,TRUE,4/15/2025 10:59
prod_670d0e2d566e4a5ea08c414ec2c2988a,Filson,237.5,USD,TRUE,4/15/2025 10:59
prod_670d0e2d566e4a5ea08c414ec2c2988a,Filson,237.5,USD,TRUE,4/14/2025 15:41
prod_155d6df29d0c4fd9ab1b9da6c7adf3bf,eBay - patrifit,199.99,USD,FALSE,4/15/2025 10:59
prod_155d6df29d0c4fd9ab1b9da6c7adf3bf,eBay - patrifit,199.99,USD,FALSE,4/14/2025 15:41
prod_bc0e9a0dc6f040df842fe58446b3054b,Filson,550,USD,TRUE,4/15/2025 10:59
prod_743ea05d00b848759658ea2a02b7066b,Filson,325,USD,TRUE,4/15/2025 10:59
prod_cbbf6eebcf844da888fde36def31197a,Filson,219,USD,TRUE,4/15/2025 10:59
prod_2063c45f85bf47f0914f33b93a66711a,Filson,237,USD,TRUE,4/14/2025 15:41
prod_b074e39595ed427e8d53b7fd60b7f535,Filson,295,USD,TRUE,4/15/2025 10:59
prod_b074e39595ed427e8d53b7fd60b7f535,Filson,295,USD,TRUE,4/14/2025 15:41
prod_f4e7476968f848659917b9ce6942c976,Unclaimed Baggage,13.49,USD,TRUE,4/14/2025 15:41
prod_b789edf1e34c44a0a0e1acceb4e0c0df,Banana Republic,89.99,USD,FALSE,4/14/2025 15:41
prod_7e254dda22784cf99a0f1713fe980aae,Banana Republic Factory,60,USD,FALSE,4/14/2025 15:41
prod_d220fb1d7dab4bf4b53dfc3e94cb1e0e,eBay - bluegrassbelle5,59.99,USD,FALSE,4/14/2025 15:41
prod_cd527be3825241dab6a43efcf7dc0013,Walmart - Seller,44.99,USD,TRUE,4/14/2025 15:41
prod_af473a50842e4a6bb4f8627a456a7b87,Banana Republic,44.99,USD,FALSE,4/14/2025 15:41
prod_d78101894ffc4b2eba217349f24129a1,eBay - namebrandclothing_1,18.99,USD,TRUE,4/14/2025 15:41
prod_307ee9cef58f4b90bba8876b386b6835,eBay - mymishele123,108.9,USD,FALSE,4/15/2025 10:59
prod_a2619c7bfd504a28a14b222ed4383b28,J.Crew,218,USD,FALSE,4/15/2025 10:59
prod_2f753eb898fb4201b0fc37093ccf0a3e,J.Crew,218,USD,FALSE,4/15/2025 10:59
prod_4827c6a37a564b98b5d74ab549d8d71b,J.Crew,139.5,USD,FALSE,4/15/2025 10:59
prod_a606875009624504b9516b25de1a6c14,J.Crew,179.5,USD,FALSE,4/15/2025 10:59
prod_ffefca6717804a2284d4bdd4c3c2b60e,Chair King Backyard Store,1598,USD,FALSE,4/15/2025 10:59
prod_ffefca6717804a2284d4bdd4c3c2b60e,Chair King Backyard Store,1598,USD,FALSE,4/14/2025 15:41
prod_4f06a004994c44348aa792f0a940f529,AliExpress,160.91,USD,TRUE,4/15/2025 10:59
prod_13969da9994c4fefbb0c78383a7ad66b,The GLD Shop,99,USD,TRUE,4/15/2025 10:59
prod_13969da9994c4fefbb0c78383a7ad66b,The GLD Shop,99,USD,TRUE,4/14/2025 15:41
prod_8c89aa3e938b45428f43631f7c3790c8,The GLD Shop,109,USD,TRUE,4/15/2025 10:59
prod_8c89aa3e938b45428f43631f7c3790c8,The GLD Shop,109,USD,TRUE,4/14/2025 15:41
prod_9608d1a886db4dfd8010484c4173f0d0,Alex Mill,195,USD,FALSE,4/15/2025 10:59
prod_ca33447a999a424ba2e83ad2897ac2f4,Alex Mill,125,USD,FALSE,4/15/2025 10:59
prod_ca33447a999a424ba2e83ad2897ac2f4,Alex Mill,125,USD,FALSE,4/14/2025 15:41
prod_1879317d3b6248e39a3acddb68464638,Alex Mill,165,USD,FALSE,4/15/2025 10:59
prod_7a7257e6a4d24fa8adc19c1278f6c9ce,Alex Mill,165,USD,FALSE,4/15/2025 10:59
